situation_id,situation,rsq001,rsq002,rsq003,rsq004,rsq005,rsq006,rsq007,rsq008,rsq009,rsq010,rsq011,rsq012,rsq013,rsq014,rsq015,rsq016,rsq017,rsq018,rsq019,rsq020,rsq021,rsq022,rsq023,rsq024,rsq025,rsq026,rsq027,rsq028,rsq029,rsq030,rsq031,rsq032,rsq033,rsq034,rsq035,rsq036,rsq037,rsq038,rsq039,rsq040,rsq041,rsq042,rsq043,rsq044,rsq045,rsq046,rsq047,rsq048,rsq049,rsq050,rsq051,rsq052,rsq053,rsq054,rsq055,rsq056,rsq057,rsq058,rsq059,rsq060,rsq061,rsq062,rsq063,rsq064,rsq065,rsq066,rsq067,rsq068,rsq069,rsq070,rsq071,rsq072,rsq073,rsq074,rsq075,rsq076,rsq077,rsq078,rsq079,rsq080,rsq081,rsq082,rsq083,rsq084,rsq085,rsq086,rsq087,rsq088,rsq089
sit_33,"I was at home, in our living room and have seen with my two sisters and our 2 dogs the movie ""Avatar"". Before that I had my geometry HausŸbungen drawn (alone), then I was outside with our dogs (1 sister)",6,5,5.0,5.0,5.0,5.0,6.0,5.0,5.0,8.0,6.0,8.0,6.0,5.0,8.0,4.0,4.0,7.0,5.0,7.0,8.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,6.0,6.0,7.0,5.0,3.0,3.0,4.0,6.0,7.0,3.0,4.0,6.0,7.0,7.0,6.0,4.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,7.0,7.0,5.0,9.0,3.0,3.0,6.0,6.0,4.0,9.0,4.0,6.0,5.0,2.0,4.0,8.0,1.0,1.0,1.0,2.0,9.0,2.0,5.0,3.0,6.0,7.0,5.0,8.0,2.0,2.0,2.0,5.0,5.0,6.0
sit_34,"About 6:30 pm I came home from the University. I had basketball lessons at 7:15 so after I ate a pizza out of the freezer I went to the bus at 7:12. I forgot my sports shoes, came about 20 minutes late and met a friend on the way to the gym.",5,5,6.0,5.0,4.0,8.0,4.0,6.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,7.0,4.0,5.0,6.0,5.0,6.0,8.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,9.0,4.0,7.0,7.0,9.0,5.0,4.0,6.0,4.0,3.0,6.0,4.0,5.0,7.0,3.0,7.0,7.0,5.0,3.0,7.0,3.0,7.0,3.0,2.0,7.0,3.0,8.0,6.0,5.0,9.0,6.0,8.0,3.0,4.0,7.0,3.0,3.0,7.0,6.0,8.0,2.0,3.0,2.0,1.0,1.0,5.0,8.0,3.0,5.0,1.0,6.0,2.0,5.0,5.0,2.0,4.0,5.0,4.0,2.0,4.0
sit_35,"I was alone in my room and made myself ready, because I'm gone then drink something. Thus, it is not so boring applying makeup, I switched music and then put me in front of my mirror and started.",7,5,6.0,5.0,4.0,5.0,7.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,5.0,6.0,3.0,6.0,8.0,6.0,4.0,5.0,3.0,5.0,5.0,6.0,4.0,7.0,4.0,6.0,9.0,8.0,4.0,6.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,3.0,6.0,4.0,5.0,4.0,3.0,5.0,7.0,6.0,2.0,5.0,1.0,3.0,3.0,4.0,4.0,8.0,7.0,3.0,7.0,2.0,1.0,8.0,9.0,5.0,7.0,5.0,7.0,4.0,4.0,5.0,3.0,2.0,6.0,8.0,4.0,8.0,6.0,1.0,2.0,5.0,6.0,2.0,7.0,7.0,3.0,6.0,9.0
sit_36,I went with a friend for a walk in my home village to our WasserfŠllen.,8,7,8.0,7.0,5.0,5.0,7.0,6.0,7.0,6.0,3.0,3.0,6.0,7.0,4.0,4.0,4.0,3.0,7.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,8.0,6.0,6.0,5.0,3.0,6.0,3.0,6.0,7.0,4.0,4.0,4.0,2.0,5.0,6.0,1.0,4.0,6.0,3.0,5.0,5.0,3.0,7.0,5.0,8.0,5.0,5.0,9.0,5.0,9.0,8.0,5.0,5.0,7.0,5.0,2.0,2.0,6.0,4.0,3.0,6.0,7.0,5.0,5.0,3.0,4.0,2.0,1.0,6.0,5.0,4.0,5.0,3.0,2.0,9.0,3.0,2.0,8.0,1.0,6.0,7.0,6.0,5.0
sit_37,I took my son to the car home.,8,5,6.0,6.0,7.0,7.0,9.0,7.0,9.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,2.0,8.0,6.0,4.0,3.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,7.0,3.0,3.0,2.0,4.0,4.0,6.0,2.0,2.0,3.0,7.0,4.0,4.0,2.0,4.0,3.0,9.0,5.0,5.0,4.0,4.0,8.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,7.0,7.0,3.0,8.0,5.0,3.0,1.0,6.0,1.0,7.0,1.0,7.0,8.0,5.0,7.0,5.0,5.0,6.0,2.0,6.0,5.0,8.0,3.0,6.0,6.0,5.0
sit_38,I had dinner with my roommate at the dining table in our Kitchen Miscellaneous salad and a roll.,8,1,6.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,8.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,8.0,4.0,6.0,4.0,4.0,5.0,7.0,4.0,6.0,5.0,5.0,6.0,4.0,4.0,2.0,3.0,8.0,3.0,4.0,4.0,9.0,9.0,7.0,5.0,8.0,3.0,5.0,3.0,6.0,2.0,7.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,1.0,2.0,3.0,9.0,6.0,2.0,3.0,3.0,7.0,4.0,6.0,5.0,2.0,5.0,4.0,4.0,6.0
sit_39,"Yesterday I was at 19 clock at an audition night at the music school with my mother and a friend. Before that, I was shopping with my friend in a SportgeschŠft Fu§ballschuhe. After that I went alone for Fu§ballspiel my friend.",5,4,5.0,3.0,4.0,6.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,6.0,5.0,6.0,7.0,5.0,4.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,3.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,6.0,7.0,2.0,7.0,7.0,2.0,5.0,4.0,7.0,2.0,8.0,3.0,8.0,5.0,8.0,2.0,8.0,7.0,5.0,6.0,4.0,9.0,1.0,8.0,7.0,9.0,8.0,4.0,5.0,7.0,2.0,7.0,5.0,7.0,3.0,2.0,6.0,3.0,3.0,5.0,5.0,9.0,1.0,6.0,5.0,5.0,4.0,1.0
sit_40,"Yesterday I was on a Stra§enfest where I needed to be tŠtig as supervisor. Also present was my colleague, also street workers, who had been assigned FYR the same work. We have spoken at 19:00 clock with clients",5,6,7.0,6.0,6.0,7.0,6.0,7.0,9.0,9.0,5.0,6.0,2.0,6.0,8.0,5.0,6.0,5.0,5.0,4.0,8.0,8.0,5.0,4.0,7.0,6.0,3.0,6.0,8.0,4.0,3.0,5.0,6.0,6.0,6.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,3.0,3.0,5.0,4.0,3.0,6.0,3.0,7.0,5.0,4.0,5.0,2.0,7.0,7.0,6.0,7.0,3.0,5.0,8.0,2.0,3.0,2.0,3.0,2.0,7.0,1.0,5.0,4.0,5.0,5.0,7.0,7.0,9.0,3.0,1.0,2.0,8.0,4.0,5.0,4.0,1.0
sit_41,"I chatted with a new hostelmitbewohnerin, in our room, only they (gina)",8,5,5.0,9.0,6.0,5.0,7.0,9.0,5.0,5.0,5.0,9.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,6.0,3.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,8.0,4.0,5.0,4.0,6.0,3.0,4.0,5.0,3.0,6.0,3.0,2.0,6.0,3.0,7.0,3.0,7.0,5.0,2.0,8.0,6.0,2.0,4.0,3.0,7.0,2.0,6.0,7.0,2.0,3.0,4.0,4.0,7.0,3.0,4.0,1.0,2.0,1.0,4.0,7.0,7.0,8.0,1.0,4.0,3.0,7.0,7.0,8.0,8.0,7.0,5.0,5.0,5.0
sit_42,I was yesterday by 19 clock to stroll and .einzukaufen alone in a shopping center of the city has to offer.,8,4,5.0,6.0,7.0,4.0,6.0,3.0,3.0,5.0,6.0,3.0,3.0,4.0,5.0,3.0,4.0,7.0,6.0,7.0,2.0,6.0,4.0,7.0,2.0,8.0,4.0,3.0,2.0,7.0,3.0,4.0,6.0,3.0,4.0,5.0,5.0,6.0,2.0,5.0,4.0,1.0,1.0,8.0,3.0,7.0,5.0,3.0,6.0,8.0,4.0,5.0,4.0,5.0,9.0,6.0,5.0,6.0,9.0,8.0,5.0,5.0,7.0,4.0,9.0,4.0,5.0,4.0,5.0,7.0,4.0,1.0,6.0,2.0,6.0,7.0,5.0,7.0,5.0,6.0,5.0,2.0,6.0,3.0,6.0,5.0,5.0,7.0,8.0
sit_43,I have learned at home FYR the PrŸfung in General Psychology. I did this alone. When learning I sat on the sofa and made me some notices.,4,7,7.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,8.0,4.0,6.0,3.0,5.0,3.0,8.0,8.0,4.0,3.0,5.0,7.0,4.0,4.0,7.0,7.0,2.0,5.0,3.0,6.0,3.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,6.0,4.0,9.0,6.0,4.0,4.0,9.0,7.0,2.0,6.0,1.0,6.0,3.0,4.0,9.0,2.0,5.0,5.0,3.0,7.0,4.0,8.0,8.0,5.0,3.0,5.0,5.0,5.0,7.0,6.0,5.0,2.0,4.0,5.0,1.0,2.0,7.0,4.0,5.0,1.0,4.0,5.0,5.0
sit_44,"I was 15-20 my fellow teachers in a pub in the city, where we celebrated exuberantly the end of the school year and took considerable amounts of alcohol to us.",7,5,3.0,6.0,7.0,3.0,5.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,4.0,4.0,3.0,5.0,3.0,7.0,4.0,6.0,3.0,5.0,3.0,6.0,5.0,7.0,3.0,3.0,7.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,7.0,4.0,4.0,5.0,2.0,8.0,1.0,5.0,2.0,4.0,9.0,7.0,5.0,8.0,3.0,5.0,1.0,7.0,4.0,8.0,4.0,4.0,1.0,6.0,8.0,6.0,2.0,8.0,8.0,3.0,7.0,9.0,6.0,3.0,9.0,2.0,2.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0
sit_45,I had dinner with my husband and my children evening. We were at our home in the Kitchen Miscellaneous. Present were my husband and our two children (2 and 5 years old).,7,5,4.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,7.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,8.0,8.0,3.0,4.0,3.0,3.0,3.0,6.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,6.0,2.0,7.0,5.0,5.0,6.0,9.0,8.0,7.0,3.0,8.0,8.0,4.0,5.0,3.0,7.0,4.0,2.0,6.0,6.0,2.0,1.0,3.0,1.0,7.0,6.0,6.0,9.0,7.0,2.0,5.0,5.0,7.0,2.0,4.0,8.0,6.0,6.0,7.0,9.0,5.0
sit_46,Yesterday 19:00 I went by car on the highway. My mother and my father were with in the car.,7,7,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,6.0,4.0,4.0,5.0,5.0,3.0,8.0,7.0,4.0,4.0,3.0,9.0,6.0,7.0,6.0,3.0,3.0,4.0,7.0,6.0,8.0,3.0,9.0,4.0,3.0,3.0,4.0,1.0,9.0,3.0,2.0,8.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,8.0,2.0,1.0,3.0,8.0,1.0
sit_47,"I started with the WŠschewaschen! I have after dark, bright sorted my WŠsche after 60, 40, 30 degrees and even by color.",6,5,8.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,5.0,5.0,5.0,5.0,5.0,8.0,4.0,4.0,4.0,4.0,4.0,8.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,7.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,8.0,3.0,2.0,3.0,7.0,7.0,6.0,6.0,2.0,6.0,7.0,3.0,7.0,5.0,9.0,9.0,7.0,5.0,2.0,6.0,7.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,5.0,5.0,7.0,7.0,5.0,6.0,5.0,3.0,1.0,2.0,6.0,8.0,5.0,6.0,4.0,7.0,9.0
sit_48,"I fŸtterte my cat is always gefŸttert at 19:00 clock, because she has diabetes and benštigt to an insulin syringe. That was in my Kitchen Miscellaneous.",5,6,7.0,5.0,5.0,7.0,6.0,6.0,6.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,7.0,6.0,5.0,5.0,7.0,7.0,9.0,5.0,5.0,8.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,8.0,4.0,4.0,6.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,3.0,8.0,3.0,3.0,7.0,6.0,3.0,7.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,8.0,1.0,8.0,7.0,2.0,6.0,3.0,2.0,2.0,8.0,2.0,6.0,5.0,2.0
sit_49,I was alone at home and have a romantic read,9,5,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,6.0,7.0,5.0,5.0,5.0,3.0,5.0,6.0,8.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,4.0,6.0,4.0,6.0,4.0,4.0,7.0,6.0,7.0,4.0,4.0,4.0,6.0,4.0,6.0,4.0,4.0,6.0,2.0,8.0,5.0,3.0,9.0,7.0,3.0,4.0,9.0,4.0,7.0,3.0,6.0,6.0,7.0,4.0,7.0,4.0,4.0,6.0,8.0,6.0,7.0,3.0,6.0,3.0,1.0,2.0,3.0,3.0,8.0,8.0,3.0,7.0,2.0,5.0,3.0,1.0,8.0,6.0,2.0,1.0,2.0,3.0,2.0
sit_50,I was home alone and had a detective read Martikelnummer: 0719125 + psychology ina.heyn@gmx.net,8,5,5.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,6.0,8.0,6.0,4.0,5.0,5.0,5.0,6.0,8.0,4.0,5.0,4.0,4.0,6.0,6.0,6.0,3.0,6.0,5.0,5.0,4.0,4.0,7.0,6.0,7.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,7.0,5.0,4.0,7.0,6.0,5.0,8.0,6.0,4.0,5.0,9.0,5.0,7.0,1.0,6.0,7.0,8.0,2.0,7.0,2.0,5.0,6.0,9.0,7.0,7.0,5.0,6.0,2.0,1.0,1.0,3.0,3.0,7.0,9.0,4.0,6.0,2.0,3.0,2.0,2.0,8.0,7.0,3.0,3.0,3.0,3.0,3.0
sit_51,I was in the bus on the way from work to the train station. And I was alone and Chota on the mp3 player music.,8,7,7.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,9.0,6.0,6.0,7.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,8.0,5.0,4.0,9.0,4.0,4.0,4.0,5.0,3.0,3.0,7.0,3.0,3.0,8.0,5.0,4.0,3.0,7.0,3.0,8.0,3.0,3.0,3.0,2.0,7.0,2.0,2.0,8.0,5.0,2.0,9.0,3.0,7.0,2.0,4.0,3.0,1.0,7.0,2.0,8.0,1.0,4.0,4.0,1.0
sit_52,I'm sitting in front of TV,6,3,4.0,5.0,6.0,4.0,7.0,3.0,4.0,7.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,8.0,7.0,7.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,5.0,6.0,4.0,6.0,3.0,6.0,7.0,8.0,7.0,2.0,5.0,7.0,4.0,7.0,3.0,3.0,5.0,3.0,8.0,5.0,2.0,9.0,2.0,5.0,4.0,6.0,2.0,8.0,7.0,8.0,5.0,4.0,2.0,6.0,5.0,5.0,6.0,8.0,5.0,6.0,5.0,5.0,9.0,5.0,1.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,1.0,2.0,5.0,9.0,6.0,7.0,4.0,4.0,3.0,1.0
sit_53,"I played Civilization V on the PC, at home, alone, however, I was talking via Skype (in writing) with a friend of mine who lives 150 km away.",8,6,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,5.0,8.0,9.0,5.0,4.0,5.0,5.0,7.0,6.0,4.0,4.0,5.0,3.0,7.0,8.0,5.0,3.0,6.0,5.0,4.0,2.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,7.0,3.0,4.0,6.0,3.0,4.0,3.0,4.0,7.0,5.0,6.0,5.0,9.0,4.0,6.0,8.0,9.0,5.0,2.0,2.0,5.0,7.0,3.0,6.0,8.0,2.0,6.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,3.0,7.0,6.0,4.0,2.0,6.0,7.0,2.0,7.0,8.0,3.0,3.0,7.0,7.0,4.0
sit_54,"I slept at home. After sleeping, I went for a drink with friends in the city.",9,6,4.0,3.0,5.0,4.0,8.0,9.0,6.0,4.0,5.0,6.0,6.0,3.0,3.0,4.0,3.0,7.0,7.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,7.0,6.0,5.0,5.0,7.0,5.0,5.0,6.0,3.0,4.0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,3.0,7.0,2.0,1.0,6.0,5.0,8.0,5.0,7.0,4.0,8.0,6.0,9.0,7.0,8.0,4.0,4.0,4.0,5.0,7.0,8.0,5.0,7.0,6.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,8.0,6.0,4.0,2.0,4.0,6.0,1.0,7.0,7.0,3.0,2.0,4.0,6.0,6.0
sit_55,I sa§ alone in my apartment on my couch and looked remote.,8,7,6.0,2.0,6.0,6.0,7.0,5.0,5.0,5.0,6.0,6.0,7.0,4.0,3.0,4.0,3.0,7.0,6.0,7.0,2.0,5.0,5.0,7.0,6.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,7.0,6.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,8.0,4.0,3.0,7.0,5.0,3.0,7.0,6.0,5.0,3.0,8.0,3.0,8.0,2.0,7.0,9.0,4.0,3.0,4.0,9.0,3.0,3.0,8.0,4.0,6.0,4.0,5.0,6.0,4.0,2.0,1.0,1.0,2.0,9.0,3.0,6.0,5.0,7.0,4.0,4.0,8.0,2.0,5.0,5.0,5.0,1.0,4.0
sit_56,"I have eaten with my family, my LebensgefŠhrten and our common child at home on KŸchentisch Chilli con carne with aufgebackenem Wei§brot.",8,4,4.0,7.0,5.0,8.0,8.0,4.0,7.0,6.0,4.0,5.0,8.0,4.0,1.0,3.0,6.0,3.0,4.0,6.0,5.0,6.0,4.0,5.0,4.0,5.0,3.0,5.0,7.0,5.0,3.0,3.0,3.0,5.0,6.0,3.0,6.0,4.0,2.0,4.0,6.0,2.0,3.0,2.0,7.0,6.0,6.0,2.0,5.0,3.0,7.0,7.0,6.0,4.0,7.0,9.0,5.0,4.0,7.0,4.0,7.0,8.0,8.0,7.0,6.0,2.0,5.0,5.0,5.0,3.0,6.0,1.0,9.0,6.0,5.0,9.0,7.0,5.0,4.0,5.0,6.0,1.0,4.0,5.0,5.0,3.0,6.0,2.0,5.0
sit_57,Yesterday by 19 clock I was on the phone with my mother that I am well come home. My friend and I went by motorbike to Innsbruck.,6,5,4.0,4.0,5.0,5.0,6.0,7.0,7.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,7.0,4.0,5.0,4.0,4.0,3.0,7.0,7.0,4.0,3.0,7.0,5.0,5.0,7.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,3.0,6.0,4.0,7.0,6.0,3.0,2.0,5.0,7.0,8.0,3.0,6.0,2.0,5.0,7.0,8.0,2.0,6.0,6.0,2.0,8.0,9.0,2.0,4.0,9.0,3.0,5.0,1.0,6.0,2.0,7.0,8.0,6.0,8.0,6.0,1.0,6.0,6.0,1.0,4.0,9.0,8.0,5.0,5.0,5.0,6.0,4.0
sit_58,I played in my apartment with a friend Playstation,7,6,6.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,7.0,5.0,7.0,5.0,8.0,6.0,5.0,5.0,6.0,5.0,6.0,7.0,4.0,4.0,7.0,4.0,4.0,5.0,7.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,6.0,8.0,8.0,4.0,4.0,3.0,3.0,4.0,6.0,3.0,3.0,4.0,9.0,9.0,5.0,4.0,3.0,6.0,5.0,8.0,3.0,5.0,4.0,3.0,7.0,2.0,2.0,6.0,2.0,4.0,2.0,8.0,7.0,3.0,2.0,1.0,6.0,6.0,1.0,7.0,5.0,2.0,6.0,9.0,8.0,1.0
sit_59,"I was with my best friend and my uncle 2nd degree in the opera ""Jenufa"" by Leos Janaceck in State Theatre Innsbruck.",8,6,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,7.0,6.0,7.0,4.0,3.0,7.0,3.0,8.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,6.0,4.0,5.0,5.0,6.0,5.0,7.0,3.0,3.0,2.0,4.0,6.0,7.0,2.0,6.0,8.0,2.0,5.0,5.0,2.0,8.0,4.0,7.0,3.0,9.0,2.0,4.0,5.0,4.0,2.0,8.0,5.0,5.0,1.0,5.0,7.0,9.0,7.0,8.0,4.0,5.0,7.0,4.0,1.0,5.0,6.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,1.0,9.0,3.0,6.0,5.0,5.0,7.0,5.0
sit_60,"I was with my boyfriend, my sister and her boyfriend in the car.",5,4,5.0,3.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,7.0,5.0,3.0,7.0,7.0,4.0,7.0,7.0,3.0,5.0,4.0,5.0,6.0,6.0,3.0,6.0,5.0,4.0,5.0,4.0,3.0,5.0,7.0,4.0,4.0,2.0,2.0,7.0,7.0,5.0,4.0,6.0,5.0,6.0,3.0,6.0,7.0,2.0,8.0,7.0,1.0,6.0,1.0,8.0,8.0,3.0,6.0,5.0,4.0,4.0,8.0,5.0,2.0,4.0,6.0,4.0,3.0,5.0,3.0,2.0,9.0,8.0,6.0,9.0,4.0,6.0,5.0,7.0,5.0,2.0,5.0,1.0,9.0,8.0,3.0,4.0,3.0
sit_61,I was talking with my roommate in our Kitchen Miscellaneous.,5,5,2.0,3.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,3.0,6.0,6.0,4.0,6.0,4.0,5.0,6.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,5.0,4.0,5.0,6.0,3.0,4.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0,7.0,3.0,7.0,8.0,8.0,6.0,6.0,4.0,8.0,5.0,9.0,5.0,3.0,3.0,7.0,4.0,9.0,2.0,7.0,2.0,1.0,1.0,3.0,6.0,7.0,7.0,6.0,1.0,8.0,2.0,8.0,8.0,5.0,3.0,9.0,6.0,4.0
sit_62,"I was with my children, Juliane, 9 and Marie, 6 at home. After my children were finished with dinner, I helped with the washing and wear pajamas and ZŠhneputzen, nor read a story and sang bedtime songs to fall asleep.",9,4,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0,5.0,7.0,4.0,5.0,8.0,6.0,6.0,5.0,5.0,6.0,9.0,5.0,4.0,3.0,4.0,5.0,6.0,2.0,3.0,2.0,6.0,6.0,5.0,4.0,6.0,5.0,8.0,9.0,5.0,6.0,2.0,7.0,6.0,7.0,5.0,7.0,7.0,5.0,7.0,4.0,7.0,1.0,7.0,3.0,5.0,1.0,7.0,1.0,4.0,2.0,7.0,8.0,4.0,5.0,3.0,3.0,5.0,4.0,8.0,3.0,8.0,4.0,8.0,3.0,7.0
sit_63,Yesterday by 19 clock I was shopping with my friend at Sushi. We were in a small Japanese snack and have discussed darŸber how much we buy (which I always like the grš§ere Portion wanted).,6,4,8.0,5.0,7.0,5.0,8.0,9.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,6.0,4.0,5.0,1.0,5.0,4.0,6.0,4.0,9.0,4.0,4.0,5.0,6.0,4.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,7.0,2.0,4.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,7.0,7.0,6.0,1.0,3.0,8.0,8.0,6.0,8.0,9.0,3.0,5.0,7.0,7.0,6.0,4.0,2.0,6.0,2.0,2.0,6.0,3.0,3.0,7.0,7.0,6.0,8.0,7.0,5.0,3.0,5.0,6.0,3.0,3.0,2.0,7.0,6.0,7.0,6.0,5.0
sit_64,"I was traveling alone, shopping in Mpreis at the Innsbruck Hauptbahnhof.",6,3,6.0,3.0,6.0,7.0,7.0,6.0,5.0,5.0,7.0,6.0,3.0,5.0,1.0,4.0,4.0,5.0,3.0,7.0,4.0,6.0,3.0,9.0,7.0,6.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,7.0,5.0,2.0,6.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,8.0,4.0,5.0,1.0,6.0,5.0,7.0,5.0,4.0,5.0,9.0,7.0,6.0,2.0,8.0,7.0,4.0,2.0,8.0,8.0,5.0,2.0,5.0,5.0,3.0,5.0,4.0,3.0,9.0,6.0,2.0,8.0,6.0,7.0,3.0,6.0,5.0,6.0,6.0,1.0,8.0,5.0,4.0,4.0,7.0
sit_65,I had dinner with the family of my friend in a small village ice cream.,9,5,4.0,6.0,5.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,6.0,5.0,2.0,4.0,2.0,6.0,6.0,4.0,2.0,6.0,2.0,4.0,3.0,4.0,3.0,7.0,4.0,4.0,5.0,7.0,4.0,4.0,7.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0,1.0,4.0,4.0,5.0,3.0,3.0,6.0,4.0,7.0,3.0,8.0,3.0,7.0,8.0,7.0,5.0,9.0,5.0,5.0,2.0,7.0,8.0,7.0,3.0,5.0,6.0,4.0,7.0,5.0,1.0,8.0,9.0,5.0,5.0,8.0,6.0,5.0,5.0,6.0,2.0,5.0,8.0,7.0,4.0,6.0,6.0,6.0
