,rsq001,rsq002,rsq003,rsq004,rsq005,rsq006,rsq007,rsq008,rsq009,rsq010,rsq011,rsq012,rsq013,rsq014,rsq015,rsq016,rsq017,rsq018,rsq019,rsq020,rsq021,rsq022,rsq023,rsq024,rsq025,rsq026,rsq027,rsq028,rsq029,rsq030,rsq031,rsq032,rsq033,rsq034,rsq035,rsq036,rsq037,rsq038,rsq039,rsq040,rsq041,rsq042,rsq043,rsq044,rsq045,rsq046,rsq047,rsq048,rsq049,rsq050,rsq051,rsq052,rsq053,rsq054,rsq055,rsq056,rsq057,rsq058,rsq059,rsq060,rsq061,rsq062,rsq063,rsq064,rsq065,rsq066,rsq067,rsq068,rsq069,rsq070,rsq071,rsq072,rsq073,rsq074,rsq075,rsq076,rsq077,rsq078,rsq079,rsq080,rsq081,rsq082,rsq083,rsq084,rsq085,rsq086,rsq087,rsq088,rsq089
33,-0.2,-0.2,-0.4,-0.2,0.0,-0.2,0.4,0.4,0.0,-0.2,0.6,0.0,0.0,0.2,-0.2,-0.6,-0.2,-0.2,0.6,0.0,0.0,-0.2,0.0,-0.2,0.2,-0.4,0.2,0.0,-0.2,0.6,0.0,0.0,-0.8,0.4,-0.2,0.0,-0.2,0.0,0.6,0.0,0.0,0.0,-0.2,0.0,0.2,-0.2,-0.6,0.0,-0.2,0.4,-0.2,0.2,0.0,0.4,-0.2,0.2,0.0,-0.2,-0.4,-0.2,0.0,0.2,0.2,-0.8,0.2,-0.4,-0.2,0.0,-0.2,0.0,0.0,0.2,-0.4,0.0,-0.4,0.2,0.0,-0.2,-0.2,-0.2,-0.6,-0.2,-0.2,0.2,-0.2,0.4,0.6,0.2,0.0
34,-0.2,-0.2,-0.2,-0.2,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.4,0.2,-0.2,-0.6,0.0,0.0,-0.2,0.2,0.2,0.0,0.0,0.2,0.0,-0.2,-0.4,0.2,0.2,-0.2,-0.2,0.6,0.8,-0.4,0.0,-0.2,-0.2,-0.2,0.4,-0.2,0.4,0.2,-0.4,-0.4,0.4,0.2,0.2,0.0,-0.2,0.0,0.2,-0.4,0.0,0.6,0.2,0.8,0.2,0.2,-0.2,0.0,0.2,-0.4,0.6,-0.6,-0.8,-0.2,-0.4,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.2,0.4,-0.2,0.2,0.0,0.0,0.0
35,-0.8,-0.2,0.4,0.0,0.4,-0.2,0.4,1.2,0.0,0.6,0.0,-0.2,0.6,0.2,-0.6,0.0,0.2,0.2,0.4,-0.6,0.2,0.0,0.0,-0.2,-0.2,-0.8,-0.4,0.2,0.2,-0.2,-0.4,0.0,-0.6,-0.4,-0.4,-0.2,0.0,0.0,-0.8,-0.4,0.6,-0.2,-0.8,0.2,0.0,0.0,-0.2,0.4,0.4,0.0,0.2,-0.2,0.4,0.2,0.0,0.2,0.0,-0.2,0.2,0.0,1.2,0.0,0.6,-0.4,-0.2,-0.2,0.0,0.2,0.0,-0.2,0.0,0.0,-0.8,0.0,0.2,0.4,0.2,-0.6,0.0,0.2,0.0,0.0,0.2,0.4,0.0,0.0,1.0,0.0,0.2
36,-0.2,-0.2,0.4,0.6,0.0,-0.6,0.6,0.8,0.0,0.0,0.2,0.2,0.2,0.2,-0.4,-0.8,-0.6,0.4,0.2,0.2,-0.2,-0.2,-0.4,0.4,0.6,-0.6,0.2,0.0,-0.4,0.0,-0.8,-0.2,0.0,-0.2,0.0,-0.4,-1.2,-0.4,-0.8,0.8,0.2,-0.4,-0.4,0.2,0.4,0.4,-0.2,0.0,0.2,-0.6,0.0,-0.4,0.4,0.2,0.2,0.8,0.2,-0.2,0.0,0.0,0.2,-0.2,0.4,0.0,-0.4,-0.4,-0.8,0.2,-0.4,0.0,0.0,-0.6,0.0,0.2,0.0,0.2,0.4,0.2,-0.8,0.0,-0.2,-0.6,-0.2,0.2,0.6,0.0,0.4,-0.4,0.2
37,-0.2,-0.2,0.2,0.4,0.4,-0.4,0.8,0.4,0.0,0.2,0.2,-0.4,-0.2,0.0,-0.2,-0.6,-0.2,0.0,0.8,0.0,0.0,0.0,-0.4,-0.4,-0.2,-0.2,0.0,0.4,0.4,-0.2,-0.2,0.0,-0.6,-0.4,0.0,0.0,-0.6,-0.6,-0.2,-0.6,-0.2,0.0,0.0,-0.2,0.4,0.4,-0.6,-0.6,0.2,-0.2,-0.4,0.0,0.0,0.4,0.0,0.2,0.2,0.0,-0.4,-0.2,0.0,0.0,0.6,0.2,0.0,-0.4,-0.4,0.0,-0.6,0.6,-0.8,-0.2,0.0,0.4,-0.4,-0.6,-0.2,-0.4,-0.4,0.4,-0.6,-0.8,0.0,0.0,-0.2,-0.2,0.2,-0.2,-0.6
38,0.8,0.2,0.2,0.0,-0.2,0.2,0.8,0.4,0.2,0.0,0.2,0.2,-0.4,-0.6,0.0,0.0,-0.4,0.4,0.4,0.6,-0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.8,0.2,-0.4,0.0,0.8,0.4,-0.2,-0.2,0.8,0.6,0.2,-0.4,0.4,0.4,-0.6,-0.2,-0.2,0.2,0.2,-0.4,0.2,0.2,0.0,-0.6,0.2,0.2,0.4,0.6,0.0,-0.4,0.6,0.4,0.4,-0.2,-0.2,0.0,0.4,0.2,-0.4,0.8,0.8,0.6,0.2,0.0,0.0,-0.2,0.2,-0.8,0.0,0.2,-0.4,-0.4,0.4,0.2,0.0,0.0,0.6,0.6,0.0,-0.4
39,-0.8,-0.2,0.8,0.4,0.4,0.0,0.0,0.2,0.2,1.0,0.2,0.0,-0.6,0.0,0.2,-0.2,-0.2,0.2,0.2,0.0,0.4,0.4,0.0,0.4,0.0,0.4,0.2,-0.4,1.2,0.0,-0.6,-0.4,0.2,0.2,-0.2,0.2,-0.6,-0.4,0.0,0.4,-0.8,0.2,-0.2,0.0,0.2,-0.4,0.4,-0.2,-0.6,0.0,-0.2,0.2,-0.6,0.0,-0.6,0.0,-0.4,0.4,-0.6,0.8,0.4,0.0,0.0,-0.2,-0.4,-0.6,-0.4,-0.4,0.0,-0.6,0.2,-0.2,0.0,-0.2,-0.2,0.0,-0.4,0.0,-0.4,-0.8,0.2,0.0,-0.2,-0.6,0.4,0.2,0.6,0.0,-0.2
40,-0.2,-0.4,-0.6,0.0,0.6,0.0,1.0,0.6,0.0,-0.4,0.0,0.4,0.2,-0.2,-0.8,-0.4,0.2,0.4,0.4,-0.6,-0.6,0.0,-0.4,-0.6,-0.6,-0.6,0.2,0.2,-0.4,0.0,-0.2,0.6,-0.8,-0.2,0.4,0.0,-0.4,0.0,-0.4,0.2,0.2,0.0,0.0,0.4,0.0,1.0,-0.8,-0.4,0.2,0.4,-0.4,0.2,0.2,0.6,0.2,0.4,0.2,0.0,-0.2,-0.8,-0.2,0.0,0.2,-0.4,0.4,-0.4,0.0,0.2,-0.2,0.0,0.0,0.2,-0.2,0.4,-0.4,0.0,0.0,0.6,0.0,0.2,-0.8,-0.4,-0.2,0.0,0.4,0.0,0.4,-0.6,0.2
41,0.2,-0.4,0.4,0.4,-0.2,0.0,0.2,-0.2,0.2,0.0,0.0,0.6,-0.4,0.4,-0.8,-0.2,-0.2,0.4,0.0,-0.4,-0.4,0.0,-0.6,-0.4,0.2,-1.0,0.0,-0.2,0.0,-0.6,-0.2,-0.2,-0.2,-0.4,-0.2,-0.4,-0.2,0.2,-1.0,0.2,-0.6,-0.4,-0.4,0.0,0.6,0.0,0.0,0.4,-0.6,0.0,-0.2,0.0,0.0,-0.4,0.8,0.4,0.4,0.2,0.8,0.4,0.0,0.0,0.2,0.4,0.6,0.0,0.2,-0.4,0.2,1.0,-0.2,-0.2,0.0,-0.2,0.2,0.2,0.0,-0.4,0.2,0.0,-0.6,-0.4,0.6,-0.4,0.0,0.0,0.0,-0.6,-0.2
42,0.2,0.4,-0.6,0.0,-0.4,-0.4,0.0,0.2,-0.4,-0.2,0.2,-0.4,0.4,0.0,-0.2,-0.4,-0.4,-0.2,0.4,-0.4,-0.4,0.2,-0.4,0.4,0.0,-0.4,-0.2,0.4,-0.4,0.0,-0.2,0.0,0.2,0.2,-0.2,-0.6,0.2,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,-0.2,0.4,-0.4,0.4,0.8,0.0,-0.4,0.0,-0.6,0.2,-0.4,0.2,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.4,-0.4,0.0,0.0,-0.2,0.0,0.2,0.0,0.6,-0.2,0.0,-0.2,0.4,0.2,-0.4,-0.2,0.6,-0.2,0.2,1.0,0.0,0.4
43,0.4,0.0,-0.4,0.0,-0.4,-1.0,1.0,0.2,-0.6,-0.4,0.0,-0.2,-0.2,0.2,-0.4,-0.8,-0.2,0.4,0.8,-0.2,-0.2,0.0,-0.8,-0.6,-0.2,-0.2,0.0,0.2,-0.2,0.0,0.2,0.4,-0.4,-0.2,0.8,0.0,-0.6,-0.6,0.0,-0.2,0.0,-0.2,0.2,-0.4,0.2,0.8,-0.8,0.0,0.0,-0.2,0.4,-0.8,0.4,-0.2,0.8,0.8,0.6,-0.8,0.2,-0.2,-0.8,-0.6,0.6,0.0,0.6,0.0,-0.6,0.8,-0.8,0.6,-0.2,-0.6,0.2,0.6,-0.6,-0.2,0.2,-0.2,-0.6,0.2,-0.8,-0.8,0.6,0.0,0.6,-0.8,-0.2,-0.6,0.6
44,0.0,-0.4,0.4,0.4,0.0,-0.2,0.4,0.6,0.0,0.2,0.6,-0.4,0.2,0.0,-0.8,0.0,-0.4,0.4,0.2,-0.6,0.0,-0.2,-0.4,0.0,-0.2,-0.8,-0.2,0.2,0.4,-0.2,-0.4,0.2,-0.6,-0.6,0.0,-0.4,-1.0,-0.4,-0.8,-0.2,0.2,-0.4,-0.6,0.2,0.4,0.6,-0.2,0.2,0.2,-0.4,0.0,-0.2,0.4,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.4,-0.4,0.2,0.2,-0.2,-0.4,-0.6,0.2,-0.2,0.6,-0.2,-0.2,0.2,0.0,-0.4,0.0,0.2,-0.2,-0.6,0.2,-0.6,-0.4,-0.2,0.0,0.0,-0.2,0.2,-0.6,0.2
45,-0.4,-0.2,0.0,0.4,-0.2,-0.4,0.8,1.2,0.0,0.0,0.6,-0.4,0.2,0.4,-0.2,-0.4,-0.8,0.6,0.2,0.4,-0.4,-0.2,-0.4,-0.4,-0.2,-0.2,-0.2,-0.2,-0.4,-0.2,-0.6,0.0,-0.6,0.2,-0.2,-0.4,-0.8,0.2,-0.2,-0.6,0.2,0.0,0.0,-0.2,0.4,0.0,-0.6,-0.2,0.2,-0.2,0.2,-0.4,0.4,0.0,0.2,0.6,0.0,0.0,-0.2,-0.2,-0.6,0.0,0.4,-0.4,-0.2,-0.4,-0.6,-0.2,0.0,-0.2,0.0,-0.4,-0.2,0.4,-0.4,-0.2,-0.6,-0.4,-0.6,-0.6,-0.4,-0.2,-0.2,0.0,0.6,0.6,0.2,0.0,-0.4
46,0.2,-0.2,-0.2,0.4,0.0,-0.2,-0.4,0.0,0.0,-0.2,0.4,-0.2,0.4,0.0,-0.4,-0.2,-0.4,-0.2,-0.4,-0.4,-0.6,-0.2,-0.4,0.4,0.4,-0.2,0.2,0.0,-0.6,0.2,-0.2,0.0,-0.2,-0.2,-0.2,-0.2,-0.6,0.0,-0.2,0.2,0.6,0.0,-0.2,0.2,0.4,0.0,0.4,0.0,0.2,-0.4,-0.2,-0.2,0.6,0.4,0.0,-0.4,-0.4,0.2,0.2,-0.2,-0.2,-0.2,-0.8,-0.2,-0.2,0.2,-0.2,0.0,0.2,0.4,0.0,-0.2,0.2,-0.2,0.0,0.6,0.4,0.2,-0.2,0.4,-0.6,-0.4,-0.6,0.2,-0.4,-0.2,0.4,-0.4,0.2
47,-0.8,0.0,0.6,0.2,0.0,-0.6,-0.2,0.0,0.0,0.4,0.6,0.2,-0.4,0.4,0.4,-0.4,-0.4,0.0,0.2,0.2,0.4,0.0,-0.2,0.4,0.6,0.2,0.2,-0.6,0.2,0.0,-0.8,-0.2,-0.2,0.0,-0.6,-0.2,-0.4,0.0,0.0,0.4,-0.4,0.6,0.2,0.2,1.2,-0.6,0.2,-0.4,-0.4,-0.2,-0.6,-0.4,0.0,0.0,-0.4,-0.2,-0.4,-0.2,-0.4,0.2,-0.2,-0.2,0.0,0.2,-0.4,-0.6,-0.4,-0.4,0.0,-0.4,-0.2,-0.4,0.0,-0.2,0.2,0.2,-0.6,0.0,-0.4,-0.8,-0.2,-0.2,-0.6,-0.2,0.0,0.2,0.2,0.0,-0.8
48,0.4,0.0,-0.2,-0.2,-0.4,-0.4,0.6,0.2,-0.4,-0.2,-0.4,0.0,0.2,0.2,-0.2,-0.8,-0.6,0.4,0.2,-0.8,0.2,0.0,-0.8,-0.2,0.2,-0.2,0.6,-0.4,-0.2,0.4,-0.6,-0.2,0.0,0.2,0.2,-0.6,0.0,0.4,0.2,0.2,0.2,0.2,0.4,0.8,0.4,0.8,0.2,0.4,-0.2,-0.2,-0.2,-0.4,0.6,0.0,0.6,0.8,1.0,-0.6,0.4,0.0,0.0,-0.4,0.6,0.6,0.8,0.0,-0.2,0.2,0.0,1.0,-0.2,-0.6,0.0,0.6,-0.2,0.4,-0.2,0.2,-0.2,-0.6,-0.4,-0.4,0.6,0.2,0.0,0.2,0.2,-0.4,0.0
49,0.4,0.2,-0.2,-0.2,-0.2,-0.4,0.2,0.0,-0.2,-0.2,-0.2,0.0,0.4,0.2,0.0,-0.8,-0.6,0.2,0.0,-0.2,0.0,0.2,-0.6,0.0,0.2,0.0,0.6,0.0,0.0,0.6,-0.2,-0.2,0.2,0.6,0.4,-0.2,-0.6,0.2,0.6,0.0,0.4,0.2,0.2,0.6,0.4,0.8,0.0,0.4,0.2,-0.2,-0.4,-0.4,0.8,0.2,0.6,0.4,1.0,-0.6,0.4,0.2,0.0,0.0,0.4,0.6,0.8,-0.2,-0.4,0.2,0.0,1.0,0.2,-0.2,-0.2,0.2,-0.4,0.2,-0.2,0.0,-0.4,-0.2,-0.6,-0.4,0.6,0.2,-0.4,0.2,0.0,-0.2,0.0
50,0.2,0.0,-0.2,0.2,0.0,-0.8,0.8,-0.2,-0.4,0.0,0.0,0.4,0.0,0.6,-0.2,-0.6,-0.4,0.8,0.4,-0.4,0.0,0.0,-0.6,-0.4,-0.2,-0.2,0.4,-0.4,-0.2,0.0,-0.8,0.0,-0.6,-0.4,0.2,-0.4,-0.4,-0.4,-0.2,0.2,0.0,0.0,0.2,0.2,0.4,0.2,-0.4,0.2,-0.4,-0.8,0.2,-0.8,0.2,-0.2,0.6,0.8,0.4,-0.6,0.2,-0.6,-0.2,-0.8,0.4,-0.2,0.6,0.4,-0.6,0.2,-0.6,0.2,-0.6,-0.6,0.4,0.6,-0.2,0.0,-0.6,0.0,-0.6,-0.8,-0.4,-0.8,0.4,0.2,0.6,-0.4,0.0,-0.4,0.0
51,0.8,0.2,-0.2,0.0,-0.2,-0.2,0.6,0.2,-0.2,-0.2,0.2,0.4,0.6,-0.4,-0.4,-0.8,-0.6,0.4,0.6,-0.4,0.2,0.0,-0.4,-0.2,-0.4,-0.2,-0.2,0.0,0.0,0.4,-0.2,-0.2,0.2,0.0,0.6,0.2,-0.8,-0.4,-0.2,0.2,0.4,0.0,0.4,0.2,0.0,0.6,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.6,-0.4,1.0,0.4,0.8,-0.4,0.4,-0.2,-0.2,0.0,0.6,0.6,0.6,0.8,-0.2,0.6,-0.4,0.6,-0.4,-0.2,0.4,0.4,-0.2,-0.6,-0.6,0.2,-0.2,-0.2,-0.4,-0.6,0.8,0.6,0.4,-0.2,0.0,-0.6,0.0
52,-0.2,-0.2,0.6,0.4,-0.4,-0.2,0.6,0.4,-0.4,0.2,0.2,-0.2,0.6,0.2,-0.6,-0.6,-0.8,0.0,0.8,-0.2,-0.2,-0.2,-0.6,-0.4,-0.4,-0.6,-0.2,0.6,0.2,-0.4,-0.6,0.0,-1.0,-0.4,0.0,-0.6,-0.6,0.0,-0.4,-0.4,0.8,-0.2,-0.2,0.2,0.6,0.6,-0.4,-0.4,0.8,-0.4,-0.6,-0.2,1.0,0.4,0.2,0.0,0.2,0.0,0.0,-0.4,0.2,-0.2,0.4,0.0,0.0,-0.6,-0.2,0.8,-0.4,0.0,-0.4,-0.4,-0.2,0.2,-0.6,-0.2,0.0,-0.6,-0.2,0.6,-0.6,-0.8,-0.4,0.8,0.0,-0.2,0.0,-0.6,0.2
53,0.4,-0.6,0.0,0.0,-0.8,-0.4,1.2,0.6,-0.4,-0.2,-0.2,0.0,0.4,-0.2,-1.0,-0.8,-1.0,0.2,0.2,-0.4,-0.2,-0.4,-0.6,-0.8,-0.6,-1.0,-0.4,0.2,-0.2,-0.4,0.2,0.0,-0.8,-0.2,0.2,-0.8,-0.8,0.2,-0.4,-0.4,0.4,-0.8,-0.4,0.4,0.0,0.6,-0.6,0.2,0.4,-0.4,-0.4,-0.4,0.6,0.6,1.0,1.0,0.8,-0.4,0.6,0.2,0.0,0.0,0.2,0.2,0.6,0.0,-0.4,0.2,-0.2,1.0,-0.6,-0.4,0.4,0.4,-0.4,-0.2,0.2,-0.6,-0.4,0.0,-0.6,-0.6,0.6,0.2,-0.2,0.0,-0.2,-0.4,0.2
54,0.0,0.4,0.0,-0.4,-0.4,0.2,0.4,-0.4,-0.2,-0.2,-0.2,0.2,0.0,0.8,0.0,-0.8,-0.4,-0.4,0.2,0.0,0.0,-0.4,-0.4,-0.4,-0.2,0.0,0.0,0.0,-0.2,0.2,0.0,-0.6,-0.2,0.2,0.0,-0.2,-0.2,-0.2,0.4,-0.2,0.2,-0.2,0.0,-0.2,0.8,0.2,-0.4,0.2,0.0,0.0,-0.6,0.4,0.2,0.2,0.4,0.4,0.6,0.0,0.0,0.0,-0.4,0.2,0.2,0.6,0.4,0.0,-0.2,0.2,-0.2,0.6,-0.2,-0.2,0.0,0.4,-0.2,0.0,0.2,-0.4,-0.2,0.0,-0.4,-0.4,0.4,0.4,-0.6,-0.2,-0.6,0.2,0.2
55,-0.2,-0.2,0.2,-0.2,0.2,0.2,0.6,0.6,0.2,-0.2,-0.2,-0.2,0.0,0.4,-0.4,-0.6,-0.4,0.8,0.8,0.2,-0.2,-0.2,-0.4,0.2,0.2,-1.0,-0.2,0.2,-0.6,-0.4,-0.4,-0.2,-0.4,-0.6,0.0,-1.0,-0.6,0.0,-0.8,0.2,0.2,-0.8,-0.8,0.0,0.4,0.4,-0.4,-0.2,0.2,-0.2,0.4,0.2,0.4,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,-0.2,-0.2,0.4,-0.2,0.4,-0.4,-0.2,0.2,0.2,-0.2,0.0,0.0,-0.4,-0.2,0.4,0.0,-0.4,-0.2,0.2,0.8,0.4,0.6,-0.4,0.2
56,0.8,0.2,-0.2,0.2,0.2,0.0,0.8,0.6,0.2,-0.2,0.0,-0.4,0.0,0.0,-0.2,0.0,-0.2,0.4,0.2,0.0,0.4,0.2,0.0,0.0,0.0,-0.4,-0.2,0.0,-0.2,-0.2,0.6,0.0,-0.2,0.0,0.4,-0.2,-0.4,0.4,-0.2,-0.2,0.0,-0.4,0.2,0.6,0.2,0.6,0.2,0.4,0.2,0.2,0.2,-0.2,0.2,0.2,0.2,0.6,0.8,-0.2,-0.4,-0.2,-0.4,0.4,0.2,-0.4,-0.6,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.4,0.2,-0.8,-0.2,0.2,-0.4,0.0,-0.2,0.2,0.4,0.0,-0.2,-0.2,0.6,0.0,0.0,-0.2
57,0.6,-0.4,0.0,0.4,0.0,-0.2,1.2,0.2,0.0,0.0,0.8,0.0,-0.2,0.2,-0.8,0.0,-0.2,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.4,-0.8,0.0,-0.2,0.0,0.4,-0.4,0.0,-0.2,-0.2,0.2,0.2,-0.6,-0.6,-0.2,-0.2,0.0,-0.2,0.0,-0.4,0.4,0.2,-0.4,0.0,0.0,-0.4,0.4,-0.2,-0.4,0.4,0.0,0.8,0.6,0.2,-0.8,-0.6,0.4,-0.2,0.4,-0.4,-0.2,-0.2,-0.4,-0.6,-0.4,0.4,0.0,0.0,0.0,0.4,-0.2,0.4,-0.2,0.2,-0.4,-0.6,-0.8,-0.4,0.2,-0.2,0.2,-0.4,0.4,0.0,-0.2
58,0.6,0.4,-0.6,0.2,-0.4,-0.8,0.6,-0.2,-0.4,-0.2,0.4,0.2,0.2,-0.2,-0.4,-0.6,-0.6,0.0,0.4,-0.6,-0.4,0.0,-0.4,-0.4,-0.4,-0.4,-0.2,0.4,-0.2,0.0,-0.2,0.2,0.2,0.4,0.4,0.0,-0.8,-0.2,0.0,0.0,0.2,-0.4,0.0,0.4,-0.2,0.8,-0.2,0.4,0.2,-0.2,0.0,-0.6,0.8,0.2,1.4,0.2,1.0,-0.4,1.2,0.6,-0.2,-0.4,0.6,0.4,0.8,0.6,-0.4,0.6,-0.2,1.0,0.0,-0.2,0.4,0.4,-0.2,-0.4,0.2,-0.2,-0.4,0.4,-0.6,-0.6,0.8,0.6,0.0,-0.2,-0.2,-0.6,0.2
59,0.2,-0.2,0.2,0.2,0.2,0.2,0.2,-0.2,0.4,-0.2,0.4,0.4,0.0,0.0,0.0,0.2,-0.2,0.4,0.6,-0.4,0.0,-0.4,0.4,0.0,-0.2,-0.4,0.2,0.4,-0.2,-0.2,0.0,-0.4,-0.4,-0.2,-0.4,-0.2,-0.8,-0.2,-0.2,0.4,0.0,-0.2,-0.4,0.2,0.6,0.2,-0.4,0.2,0.0,-0.2,0.2,0.0,-0.2,0.2,-0.2,0.2,0.2,0.2,-0.6,0.0,0.0,0.0,-0.2,-1.0,-0.4,-0.2,-0.2,0.6,0.2,-0.4,0.2,0.4,0.6,-0.2,-0.4,-0.2,0.2,0.0,-0.2,0.2,-0.2,0.2,0.2,0.6,0.4,0.0,0.2,-0.2,0.4
60,-0.2,0.4,0.4,0.0,-0.4,0.4,0.6,0.4,0.0,0.0,-0.2,0.4,0.2,0.0,0.0,-0.2,-0.6,-0.4,0.6,0.2,0.0,-0.4,-0.2,-0.2,0.0,-0.4,-0.2,0.2,0.0,-0.2,-0.2,0.0,-0.4,-0.2,0.4,-0.2,0.2,1.0,-0.4,0.0,0.2,-0.2,-0.2,0.0,-0.2,0.2,0.0,0.0,0.2,0.2,-0.2,0.2,0.0,0.2,-0.2,0.6,0.2,-0.2,-0.2,0.2,0.2,0.4,0.8,0.4,0.0,-0.2,0.4,0.2,0.4,0.2,-0.2,0.4,-0.4,-0.2,0.4,0.0,-0.4,-0.6,0.4,0.2,0.4,0.0,-0.2,0.0,0.0,0.8,-0.2,-0.2,-0.2
61,0.2,-0.4,0.4,-0.2,-0.2,0.2,0.8,0.2,0.2,0.0,-0.4,-0.2,-0.4,0.0,-0.6,-0.4,-0.6,0.4,0.4,0.4,0.2,-0.4,-0.2,-0.2,0.4,-0.8,0.0,-0.2,-0.6,0.0,0.0,-0.2,-0.4,-0.4,0.0,-0.4,-0.8,0.6,-0.8,0.6,-0.4,-0.2,0.0,0.2,0.4,0.8,0.0,0.2,-0.4,-0.2,0.2,-0.2,0.0,0.0,0.4,0.6,0.6,-0.4,0.0,-0.4,0.4,0.6,0.6,-0.4,-0.6,0.2,0.2,0.0,0.4,0.0,0.4,0.0,0.6,0.4,-0.4,0.4,0.2,0.2,0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,0.4,0.6,-0.6,-0.4
62,0.0,-0.6,0.6,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.0,-0.2,-0.6,0.6,-0.4,-0.2,0.0,0.2,-0.4,-0.2,-0.2,-0.2,-0.2,-0.2,0.4,-0.8,0.0,-0.6,-0.4,-0.4,0.2,-0.2,-0.6,-0.6,-0.2,-0.4,-0.2,0.0,-0.4,0.4,-0.8,-0.6,-0.6,-0.2,0.6,0.0,-0.2,-0.4,-1.0,-0.2,0.4,0.0,-0.6,-0.2,-0.2,0.4,-0.4,0.2,-0.6,0.0,-0.4,0.0,-0.2,-0.6,0.0,-0.6,0.0,-0.4,0.2,0.2,-0.2,-0.2,0.4,-0.2,-0.4,0.4,-0.2,0.0,0.0,-0.6,-0.6,-0.2,-0.2,-0.8,0.4,-0.2,0.2,0.0,0.0
63,-0.2,-0.4,0.4,0.0,-0.4,-0.6,0.2,0.0,0.0,-0.4,0.6,0.4,-0.4,0.2,-0.6,-0.4,-0.6,0.2,0.0,-0.2,-0.2,-0.8,0.0,0.0,0.4,-1.0,-0.4,-0.2,-0.6,-0.2,-0.4,-0.4,-0.6,-0.4,0.0,-0.4,-0.8,-0.2,-0.4,0.2,-0.6,-0.6,-0.6,0.0,1.0,0.0,-0.8,-0.2,-0.6,-0.6,-0.2,-0.4,-0.4,-0.2,0.2,0.4,-0.2,-0.2,0.4,-0.2,-0.4,-0.2,0.2,0.2,0.2,0.2,-0.4,-0.2,-0.2,0.4,-0.8,-0.4,0.2,-0.2,-0.2,-0.2,0.2,-0.2,-0.4,0.0,-0.6,-0.4,-0.2,-0.2,0.8,-0.2,0.0,-0.4,0.0
64,0.4,-0.6,-0.2,-0.2,-0.4,-0.6,0.8,0.2,-0.4,-0.2,0.0,0.2,0.4,-0.4,-1.2,-0.8,-0.6,0.4,0.2,-0.2,-0.2,-0.4,-0.6,-0.2,-0.2,-1.2,-0.6,0.4,-0.4,-0.6,0.6,0.2,-0.6,-0.8,-0.2,-0.6,-0.8,-0.2,-1.0,0.2,0.4,-1.0,-0.8,0.4,-0.2,0.8,-0.2,0.0,0.4,-0.4,0.4,-0.4,0.6,0.4,1.0,0.8,0.4,-0.4,0.8,0.2,-0.2,-0.2,0.4,0.2,0.8,0.0,-0.4,0.4,-0.4,0.8,-0.2,-0.4,1.0,0.2,-0.4,-0.2,0.4,-0.2,-0.4,0.2,-0.6,-0.8,0.6,0.2,0.2,-0.4,0.0,-0.6,0.4
65,0.2,0.0,-0.2,-0.2,-0.2,-0.6,0.6,0.2,-0.2,0.0,0.2,0.2,0.6,0.0,0.0,-0.6,-0.4,0.4,0.0,0.0,0.0,0.2,-0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.4,-0.4,-0.2,0.2,0.6,0.0,-0.2,-0.6,0.0,0.6,-0.4,0.2,0.2,0.2,0.2,0.6,0.2,0.0,0.4,-0.2,-0.4,0.0,-0.6,-0.4,0.4,0.4,0.8,0.8,-0.6,-0.4,0.2,0.2,-0.6,-0.2,-0.2,-0.2,0.0,-0.6,0.0,0.0,0.6,0.0,-0.4,0.2,0.2,0.2,0.2,0.4,-0.2,-0.6,-0.2,-0.4,-0.2,0.8,0.6,-0.4,0.0,0.6,-0.4,0.6
66,0.4,0.2,0.4,0.0,0.0,0.4,-0.2,0.4,0.2,-0.2,0.4,0.4,0.2,-0.2,-0.4,-0.2,-0.4,-0.2,0.4,0.0,-0.6,0.0,0.0,0.2,0.4,-0.8,-0.4,0.0,0.0,0.6,0.2,-0.2,0.6,0.8,-0.2,-0.2,-0.6,0.4,0.4,0.4,0.2,-0.2,-0.4,-0.4,0.2,-0.6,-0.2,0.4,0.0,0.2,0.2,0.2,0.2,0.4,0.0,-0.4,0.2,0.0,0.4,0.6,0.6,0.4,0.0,0.0,-0.2,0.4,0.4,-0.2,0.4,0.0,0.8,0.4,-0.2,-0.4,0.4,0.6,-0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8,-0.8,0.0
